setting,update,agent,actionable,actual_selected,actual_branch_outcome,actual_committed,persistent_attempt,persistent_feasible,persistent_normal_failure,persistent_consecutive_failure,last_feasible_update,B_i,state_failure,rho_state,normalized_wait,R0_score,R0_rank,R1_score,R1_rank,R2_score,R2_rank,R3_score,R3_rank,beta_realizability,consecutive_discount,floored_realizability,R0_selected,W1_score,W1_rank,W1_selected,W2_score,W2_rank,W2_selected,W3_score,W3_rank,W3_selected
S2,7,3,True,False,NOT_SELECTED,False,1,1,0,0,1,0.049999999999999996,0,1.0,1.0,0.1,3,0.08333333333333333,2,0.1,1,0.0875,3,0.6666666666666666,1.0,0.75,False,0.1,3,False,0.08333333333333333,2,True,0.1,1,True
S2,7,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,8,0,True,False,NOT_SELECTED,False,4,1,3,3,2,0.125,1,0.5,0.0,0.0625,4,0.020833333333333332,4,0.015625,4,0.03125,4,0.3333333333333333,0.25,0.5,False,0.0625,4,False,0.020833333333333332,4,False,0.015625,4,False
S2,8,1,True,True,NORMAL_FAILURE,False,4,1,3,3,0,0.3,2,0.3333333333333333,0.16666666666666666,0.10833333333333332,2,0.04166666666666666,3,0.03333333333333333,2,0.05833333333333333,3,0.3333333333333333,0.25,0.5,True,0.10277777777777777,2,True,0.03611111111111111,3,False,0.027777777777777776,3,False
S2,8,2,True,True,NORMAL_FAILURE,False,6,3,3,3,4,0.5,3,0.25,0.0,0.125,1,0.0625,2,0.03125,3,0.078125,2,0.5,0.25,0.625,True,0.125,1,True,0.0625,2,True,0.03125,2,True
S2,8,3,True,False,NOT_SELECTED,False,1,1,0,0,1,0.049999999999999996,0,1.0,1.0,0.1,3,0.08333333333333333,1,0.1,1,0.0875,1,0.6666666666666666,1.0,0.75,False,0.1,3,False,0.08333333333333333,1,True,0.1,1,True
S2,8,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,9,0,True,False,NOT_SELECTED,False,4,1,3,3,2,0.125,1,0.5,0.14285714285714285,0.06964285714285715,4,0.027976190476190474,3,0.022767857142857142,2,0.038392857142857145,3,0.3333333333333333,0.25,0.5,False,0.06607142857142857,4,False,0.024404761904761905,3,False,0.019196428571428573,3,False
S2,9,1,True,False,NOT_SELECTED,False,5,1,4,4,0,0.3,3,0.25,0.0,0.075,3,0.021428571428571425,4,0.015,4,0.03482142857142857,4,0.2857142857142857,0.2,0.4642857142857143,False,0.075,3,False,0.021428571428571425,4,False,0.015,4,False
S2,9,2,True,True,FEASIBLE,False,7,3,4,4,4,0.5,4,0.2,0.0,0.1,1,0.044444444444444446,2,0.020000000000000004,3,0.05833333333333333,2,0.4444444444444444,0.2,0.5833333333333333,True,0.1,1,True,0.044444444444444446,2,True,0.020000000000000004,2,True
S2,9,3,True,True,FEASIBLE,True,1,1,0,0,1,0.049999999999999996,0,1.0,1.0,0.1,2,0.08333333333333333,1,0.1,1,0.0875,1,0.6666666666666666,1.0,0.75,True,0.1,2,True,0.08333333333333333,1,True,0.1,1,True
S2,9,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,10,0,True,False,NOT_SELECTED,False,4,1,3,3,2,0.16666666666666666,0,1.0,1.0,0.21666666666666667,3,0.10555555555555556,3,0.09166666666666667,2,0.13333333333333333,3,0.3333333333333333,0.25,0.5,False,0.21666666666666667,3,False,0.10555555555555556,3,False,0.09166666666666667,2,True
S2,10,1,True,True,NORMAL_FAILURE,False,5,1,4,4,0,0.3,0,1.0,0.5,0.325,2,0.11071428571428571,2,0.08499999999999999,3,0.16428571428571428,2,0.2857142857142857,0.2,0.4642857142857143,True,0.325,2,True,0.11071428571428571,2,True,0.08499999999999999,3,False
S2,10,2,True,True,NORMAL_FAILURE,False,8,4,4,0,9,0.5,0,1.0,0.0,0.5,1,0.25,1,0.5,1,0.3125,1,0.5,1.0,0.625,True,0.5,1,True,0.25,1,True,0.5,1,True
S2,10,3,True,False,NOT_SELECTED,False,2,2,0,0,9,0.049999999999999996,0,1.0,0.0,0.049999999999999996,4,0.0375,4,0.049999999999999996,4,0.040624999999999994,4,0.75,1.0,0.8125,False,0.049999999999999996,4,False,0.0375,4,False,0.049999999999999996,4,False
S2,10,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,11,0,True,True,NORMAL_FAILURE,False,4,1,3,3,2,0.16666666666666666,0,1.0,1.0,0.21666666666666667,2,0.10555555555555556,2,0.09166666666666667,2,0.13333333333333333,2,0.3333333333333333,0.25,0.5,True,0.21666666666666667,2,True,0.10555555555555556,2,True,0.09166666666666667,2,True
S2,11,1,True,False,NOT_SELECTED,False,6,1,5,5,0,0.3,1,0.5,0.0,0.15,3,0.0375,4,0.024999999999999998,4,0.065625,3,0.25,0.16666666666666666,0.4375,False,0.15,3,False,0.0375,4,False,0.024999999999999998,4,False
S2,11,2,True,True,NORMAL_FAILURE,False,9,4,5,1,9,0.5,1,0.5,0.0,0.25,1,0.11363636363636363,1,0.125,1,0.1477272727272727,1,0.45454545454545453,0.5,0.5909090909090908,True,0.25,1,True,0.11363636363636363,1,True,0.125,1,True
S2,11,3,True,False,NOT_SELECTED,False,2,2,0,0,9,0.049999999999999996,0,1.0,0.3333333333333333,0.06666666666666667,4,0.05416666666666667,3,0.06666666666666667,3,0.05729166666666666,4,0.75,1.0,0.8125,False,0.06666666666666667,4,False,0.05416666666666667,3,False,0.06666666666666667,3,False
S2,11,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,12,0,True,False,NOT_SELECTED,False,5,1,4,4,2,0.16666666666666666,1,0.5,0.0,0.08333333333333333,4,0.023809523809523808,4,0.016666666666666666,4,0.03869047619047619,4,0.2857142857142857,0.2,0.4642857142857143,False,0.08333333333333333,4,False,0.023809523809523808,4,False,0.016666666666666666,4,False
S2,12,1,True,True,NORMAL_FAILURE,False,6,1,5,5,0,0.3,1,0.5,0.5,0.175,1,0.0625,3,0.05,3,0.09062500000000001,2,0.25,0.16666666666666666,0.4375,True,0.1625,2,True,0.05,3,False,0.0375,3,False
S2,12,2,True,True,NORMAL_FAILURE,False,10,4,6,2,9,0.5,2,0.3333333333333333,0.0,0.16666666666666666,2,0.06944444444444445,2,0.05555555555555555,2,0.09375,1,0.4166666666666667,0.3333333333333333,0.5625,True,0.16666666666666666,1,True,0.06944444444444445,2,True,0.05555555555555555,2,True
S2,12,3,True,False,NOT_SELECTED,False,2,2,0,0,9,0.049999999999999996,0,1.0,1.0,0.1,3,0.0875,1,0.1,1,0.090625,3,0.75,1.0,0.8125,False,0.1,3,False,0.0875,1,True,0.1,1,True
S2,12,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,13,0,True,False,NOT_SELECTED,False,5,1,4,4,2,0.16666666666666666,1,0.5,0.3333333333333333,0.09999999999999999,4,0.04047619047619047,3,0.03333333333333333,2,0.055357142857142855,3,0.2857142857142857,0.2,0.4642857142857143,False,0.09166666666666666,4,False,0.03214285714285714,3,False,0.025,3,False
S2,13,1,True,False,NOT_SELECTED,False,7,1,6,6,0,0.3,2,0.3333333333333333,0.0,0.09999999999999999,3,0.02222222222222222,4,0.014285714285714284,4,0.04166666666666666,4,0.2222222222222222,0.14285714285714285,0.41666666666666663,False,0.09999999999999999,3,False,0.02222222222222222,4,False,0.014285714285714284,4,False
S2,13,2,True,True,FEASIBLE,True,11,4,7,3,9,0.5,3,0.25,0.0,0.125,1,0.04807692307692308,2,0.03125,3,0.06730769230769232,2,0.38461538461538464,0.25,0.5384615384615385,True,0.125,1,True,0.04807692307692308,2,True,0.03125,2,True
S2,13,3,True,True,NORMAL_FAILURE,False,2,2,0,0,9,0.049999999999999996,0,1.0,1.0,0.1,2,0.0875,1,0.1,1,0.090625,1,0.75,1.0,0.8125,True,0.1,2,True,0.0875,1,True,0.1,1,True
S2,13,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,14,0,True,False,NOT_SELECTED,False,5,1,4,4,2,0.25,0,1.0,1.0,0.3,3,0.12142857142857143,2,0.1,2,0.1660714285714286,2,0.2857142857142857,0.2,0.4642857142857143,False,0.3,3,False,0.12142857142857143,2,True,0.1,2,True
S2,14,1,True,True,NORMAL_FAILURE,False,7,1,6,6,0,0.3,0,1.0,0.5,0.325,2,0.09166666666666667,3,0.06785714285714285,3,0.15,3,0.2222222222222222,0.14285714285714285,0.41666666666666663,True,0.325,2,True,0.09166666666666667,3,False,0.06785714285714285,3,False
S2,14,2,True,True,NORMAL_FAILURE,False,12,5,7,0,13,0.5,0,1.0,0.0,0.5,1,0.21428571428571427,1,0.5,1,0.2857142857142857,1,0.42857142857142855,1.0,0.5714285714285714,True,0.5,1,True,0.21428571428571427,1,True,0.5,1,True
S2,14,3,True,False,NOT_SELECTED,False,3,2,1,1,9,0.046153846153846156,0,1.0,0.0,0.046153846153846156,4,0.027692307692307693,4,0.023076923076923078,4,0.03230769230769231,4,0.6,0.5,0.7,False,0.046153846153846156,4,False,0.027692307692307693,4,False,0.023076923076923078,4,False
S2,14,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,15,0,True,True,NORMAL_FAILURE,False,5,1,4,4,2,0.25,0,1.0,1.0,0.3,1,0.12142857142857143,1,0.1,2,0.1660714285714286,1,0.2857142857142857,0.2,0.4642857142857143,True,0.3,1,True,0.12142857142857143,1,True,0.1,2,True
S2,15,1,True,False,NOT_SELECTED,False,8,1,7,7,0,0.3,1,0.5,0.0,0.15,3,0.03,4,0.01875,4,0.06,3,0.2,0.125,0.4,False,0.15,3,False,0.03,4,False,0.01875,4,False
S2,15,2,True,True,FEASIBLE,True,13,5,8,1,13,0.5,1,0.5,0.0,0.25,2,0.1,2,0.125,1,0.1375,2,0.4,0.5,0.55,True,0.25,2,True,0.1,2,True,0.125,1,True
S2,15,3,True,False,NOT_SELECTED,False,3,2,1,1,9,0.046153846153846156,0,1.0,0.3333333333333333,0.06282051282051282,4,0.04435897435897436,3,0.03974358974358974,3,0.04897435897435898,4,0.6,0.5,0.7,False,0.06282051282051282,4,False,0.04435897435897436,3,False,0.03974358974358974,3,False
S2,15,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,16,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,16,1,True,True,NORMAL_FAILURE,False,8,1,7,7,0,0.3,0,1.0,0.5,0.325,1,0.08499999999999999,1,0.0625,2,0.145,1,0.2,0.125,0.4,True,0.325,1,True,0.08499999999999999,1,True,0.0625,2,True
S2,16,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,16,3,True,True,NORMAL_FAILURE,False,3,2,1,1,9,0.046153846153846156,0,1.0,1.0,0.09615384615384616,2,0.0776923076923077,2,0.07307692307692308,1,0.0823076923076923,2,0.6,0.5,0.7,True,0.09615384615384616,2,True,0.0776923076923077,2,True,0.07307692307692308,1,True
S2,16,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,17,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,17,1,True,True,NORMAL_FAILURE,False,9,1,8,8,0,0.3,1,0.5,0.0,0.15,1,0.02727272727272727,1,0.016666666666666666,1,0.05795454545454545,1,0.18181818181818182,0.1111111111111111,0.38636363636363635,True,0.15,1,True,0.02727272727272727,1,True,0.016666666666666666,1,True
S2,17,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,17,3,True,True,NORMAL_FAILURE,False,4,2,2,2,9,0.046153846153846156,1,0.5,0.0,0.023076923076923078,2,0.011538461538461539,2,0.007692307692307693,2,0.014423076923076924,2,0.5,0.3333333333333333,0.625,True,0.023076923076923078,2,True,0.011538461538461539,2,True,0.007692307692307693,2,True
S2,17,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,18,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,18,1,True,True,NORMAL_FAILURE,False,10,1,9,9,0,0.3,2,0.3333333333333333,0.0,0.09999999999999999,1,0.016666666666666663,1,0.01,1,0.0375,1,0.16666666666666666,0.1,0.375,True,0.09999999999999999,1,True,0.016666666666666663,1,True,0.009999999999999998,1,True
S2,18,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,18,3,True,True,NORMAL_FAILURE,False,5,2,3,3,9,0.046153846153846156,2,0.3333333333333333,0.0,0.015384615384615385,2,0.006593406593406593,2,0.0038461538461538464,2,0.008791208791208791,2,0.42857142857142855,0.25,0.5714285714285714,True,0.015384615384615385,2,True,0.0065934065934065925,2,True,0.0038461538461538464,2,True
S2,18,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,19,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,19,1,True,True,OPERATIONAL_FAILURE,False,11,1,10,10,0,0.3,3,0.25,0.0,0.075,1,0.011538461538461539,1,0.006818181818181818,1,0.027403846153846157,1,0.15384615384615385,0.09090909090909091,0.3653846153846154,True,0.075,1,True,0.011538461538461539,1,True,0.006818181818181818,1,True
S2,19,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,19,3,True,True,NORMAL_FAILURE,False,6,2,4,4,9,0.046153846153846156,3,0.25,0.0,0.011538461538461539,2,0.004326923076923077,2,0.002307692307692308,2,0.006129807692307693,2,0.375,0.2,0.53125,True,0.011538461538461539,2,True,0.004326923076923077,2,True,0.002307692307692308,2,True
S2,19,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,20,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,20,1,True,True,NORMAL_FAILURE,False,11,1,10,10,0,0.3,3,0.25,0.0,0.075,1,0.011538461538461539,1,0.006818181818181818,1,0.027403846153846157,1,0.15384615384615385,0.09090909090909091,0.3653846153846154,True,0.075,1,True,0.011538461538461539,1,True,0.006818181818181818,1,True
S2,20,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,20,3,True,True,NORMAL_FAILURE,False,7,2,5,5,9,0.046153846153846156,4,0.2,0.0,0.009230769230769232,2,0.003076923076923077,2,0.0015384615384615385,2,0.004615384615384616,2,0.3333333333333333,0.16666666666666666,0.5,True,0.009230769230769232,2,True,0.0030769230769230774,2,True,0.0015384615384615387,2,True
S2,20,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,21,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,21,1,True,True,NORMAL_FAILURE,False,12,1,11,11,0,0.3,4,0.2,0.0,0.06,1,0.00857142857142857,1,0.004999999999999999,1,0.02142857142857143,1,0.14285714285714285,0.08333333333333333,0.35714285714285715,True,0.06,1,True,0.00857142857142857,1,True,0.005,1,True
S2,21,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,21,3,True,True,NORMAL_FAILURE,False,8,2,6,6,9,0.046153846153846156,5,0.16666666666666666,0.0,0.007692307692307693,2,0.002307692307692308,2,0.001098901098901099,2,0.003653846153846154,2,0.3,0.14285714285714285,0.475,True,0.007692307692307693,2,True,0.0023076923076923075,2,True,0.001098901098901099,2,True
S2,21,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,22,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,22,1,True,True,NORMAL_FAILURE,False,13,1,12,12,0,0.3,5,0.16666666666666666,0.0,0.049999999999999996,1,0.006666666666666666,1,0.003846153846153846,1,0.017499999999999998,1,0.13333333333333333,0.07692307692307693,0.35,True,0.049999999999999996,1,True,0.006666666666666666,1,True,0.0038461538461538464,1,True
S2,22,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,22,3,True,True,FEASIBLE,True,9,2,7,7,9,0.046153846153846156,6,0.14285714285714285,0.0,0.006593406593406593,2,0.001798201798201798,2,0.0008241758241758242,2,0.002997002997002997,2,0.2727272727272727,0.125,0.45454545454545453,True,0.006593406593406593,2,True,0.001798201798201798,2,True,0.0008241758241758242,2,True
S2,22,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,23,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,23,1,True,True,NORMAL_FAILURE,False,14,1,13,13,0,0.3,0,1.0,0.0,0.3,1,0.0375,1,0.021428571428571425,2,0.103125,1,0.125,0.07142857142857142,0.34375,True,0.3,1,True,0.0375,1,True,0.021428571428571425,2,True
S2,23,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,23,3,True,True,NORMAL_FAILURE,False,10,3,7,0,22,0.046153846153846156,0,1.0,0.0,0.046153846153846156,2,0.015384615384615385,2,0.046153846153846156,1,0.023076923076923078,2,0.3333333333333333,1.0,0.5,True,0.046153846153846156,2,True,0.015384615384615385,2,True,0.046153846153846156,1,True
S2,23,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,24,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,24,1,True,True,NORMAL_FAILURE,False,15,1,14,14,0,0.3,1,0.5,0.0,0.15,1,0.01764705882352941,1,0.01,2,0.05073529411764706,1,0.11764705882352941,0.06666666666666667,0.3382352941176471,True,0.15,1,True,0.01764705882352941,1,True,0.01,2,True
S2,24,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,24,3,True,True,NORMAL_FAILURE,False,11,3,8,1,22,0.046153846153846156,1,0.5,0.0,0.023076923076923078,2,0.007100591715976332,2,0.011538461538461539,1,0.011094674556213019,2,0.3076923076923077,0.5,0.4807692307692308,True,0.023076923076923078,2,True,0.007100591715976332,2,True,0.011538461538461539,1,True
S2,24,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,25,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,25,1,True,True,NORMAL_FAILURE,False,16,1,15,15,0,0.3,2,0.3333333333333333,0.0,0.09999999999999999,1,0.01111111111111111,1,0.0062499999999999995,1,0.033333333333333326,1,0.1111111111111111,0.0625,0.3333333333333333,True,0.09999999999999999,1,True,0.01111111111111111,1,True,0.0062499999999999995,1,True
S2,25,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,25,3,True,True,NORMAL_FAILURE,False,12,3,9,2,22,0.046153846153846156,2,0.3333333333333333,0.0,0.015384615384615385,2,0.004395604395604396,2,0.005128205128205128,2,0.0071428571428571435,2,0.2857142857142857,0.3333333333333333,0.4642857142857143,True,0.015384615384615385,2,True,0.004395604395604396,2,True,0.005128205128205128,2,True
S2,25,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,26,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,26,1,True,True,NORMAL_FAILURE,False,17,1,16,16,0,0.3,3,0.25,0.0,0.075,1,0.007894736842105262,1,0.004411764705882353,1,0.024671052631578948,1,0.10526315789473684,0.058823529411764705,0.32894736842105265,True,0.075,1,True,0.007894736842105262,1,True,0.004411764705882353,1,True
S2,26,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,26,3,True,True,NORMAL_FAILURE,False,13,3,10,3,22,0.046153846153846156,3,0.25,0.0,0.011538461538461539,2,0.003076923076923077,2,0.0028846153846153848,2,0.005192307692307693,2,0.26666666666666666,0.25,0.45,True,0.011538461538461539,2,True,0.003076923076923077,2,True,0.0028846153846153848,2,True
S2,26,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,27,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,27,1,True,True,NORMAL_FAILURE,False,18,1,17,17,0,0.3,4,0.2,0.0,0.06,1,0.006,1,0.003333333333333333,1,0.0195,1,0.1,0.05555555555555555,0.325,True,0.06,1,True,0.006,1,True,0.0033333333333333335,1,True
S2,27,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,27,3,True,True,NORMAL_FAILURE,False,14,3,11,4,22,0.046153846153846156,4,0.2,0.0,0.009230769230769232,2,0.002307692307692308,2,0.0018461538461538463,2,0.0040384615384615385,2,0.25,0.2,0.4375,True,0.009230769230769232,2,True,0.002307692307692308,2,True,0.0018461538461538463,2,True
S2,27,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,28,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,28,1,True,True,NORMAL_FAILURE,False,19,1,18,18,0,0.3,5,0.16666666666666666,0.0,0.049999999999999996,1,0.0047619047619047615,1,0.0026315789473684206,1,0.01607142857142857,1,0.09523809523809523,0.05263157894736842,0.3214285714285714,True,0.049999999999999996,1,True,0.004761904761904761,1,True,0.0026315789473684206,1,True
S2,28,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,28,3,True,True,NORMAL_FAILURE,False,15,3,12,5,22,0.046153846153846156,5,0.16666666666666666,0.0,0.007692307692307693,2,0.0018099547511312218,2,0.001282051282051282,2,0.0032805429864253394,2,0.23529411764705882,0.16666666666666666,0.4264705882352941,True,0.007692307692307693,2,True,0.0018099547511312218,2,True,0.001282051282051282,2,True
S2,28,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,29,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,29,1,True,True,NORMAL_FAILURE,False,20,1,19,19,0,0.3,6,0.14285714285714285,0.0,0.04285714285714285,1,0.0038961038961038957,1,0.0021428571428571425,1,0.013636363636363634,1,0.09090909090909091,0.05,0.3181818181818182,True,0.04285714285714285,1,True,0.0038961038961038957,1,True,0.0021428571428571425,1,True
S2,29,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,29,3,True,True,NORMAL_FAILURE,False,16,3,13,6,22,0.046153846153846156,6,0.14285714285714285,0.0,0.006593406593406593,2,0.0014652014652014652,2,0.0009419152276295133,2,0.002747252747252747,2,0.2222222222222222,0.14285714285714285,0.41666666666666663,True,0.006593406593406593,2,True,0.0014652014652014652,2,True,0.0009419152276295133,2,True
S2,29,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,30,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,30,1,True,True,NORMAL_FAILURE,False,21,1,20,20,0,0.3,7,0.125,0.0,0.0375,1,0.003260869565217391,1,0.0017857142857142854,1,0.011820652173913043,1,0.08695652173913043,0.047619047619047616,0.31521739130434784,True,0.0375,1,True,0.003260869565217391,1,True,0.0017857142857142854,1,True
S2,30,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
S2,30,3,True,True,NORMAL_FAILURE,False,17,3,14,7,22,0.046153846153846156,7,0.125,0.0,0.0057692307692307696,2,0.0012145748987854252,2,0.0007211538461538462,2,0.0023532388663967613,2,0.21052631578947367,0.125,0.40789473684210525,True,0.0057692307692307696,2,True,0.0012145748987854252,2,True,0.0007211538461538462,2,True
S2,30,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S2,31,0,False,False,NOT_SELECTED,False,6,1,5,5,2,,,,,,,,,,,,,0.25,0.16666666666666666,0.4375,False,,,False,,,False,,,False
S2,31,1,True,True,NORMAL_FAILURE,False,22,1,21,21,0,0.3,8,0.1111111111111111,0.0,0.03333333333333333,1,0.0027777777777777775,1,0.0015151515151515152,1,0.010416666666666666,1,0.08333333333333333,0.045454545454545456,0.3125,True,0.03333333333333333,1,True,0.0027777777777777775,1,True,0.001515151515151515,1,True
S2,31,2,False,False,NOT_SELECTED,False,14,6,8,0,15,,,,,,,,,,,,,0.4375,1.0,0.578125,False,,,False,,,False,,,False
